"k",1060,"k","94","2","2","2"
"j",1369,"j","47","1","1","1"
"j",994,"j","45","1","1","1"
"j",1049,"j","64","1","1","2"
"j",692,"j","43","1","1","1"
"k",1771,"k","113","1","2","2"
"k",893,"k","110","1","2","1"
"j",1078,"j","7","2","1","1"
"j",610,"j","5","2","1","1"
"k",897,"k","69","2","2","1"
"j",878,"j","19","2","1","2"
"k",705,"k","109","1","2","1"
"j",1329,"j","18","2","1","2"
"k",1393,"k","92","2","2","2"
"k",938,"k","120","1","2","2"
"j",1214,"j","63","1","1","2"
"j",656,"j","8","2","1","1"
"j",638,"j","25","2","1","2"
"j",1699,"j","55","1","1","2"
"k",1963,"k","88","2","2","2"
"j",1595,"j","41","1","1","1"
"j",645,"j","48","1","1","1"
"j",719,"j","21","2","1","2"
"j",1883,"j","51","1","1","2"
"",0,"j","34","1","1","1"
"k",863,"k","125","1","2","2"
"k",856,"k","108","1","2","1"
"j",847,"j","1","2","1","1"
"k",721,"k","80","2","2","1"
"j",1399,"j","12","2","1","1"
"k",774,"k","84","2","2","2"
"k",1041,"k","87","2","2","2"
"j",1591,"j","28","2","1","2"
"j",918,"j","24","2","1","2"
"k",782,"k","124","1","2","2"
"j",1465,"j","39","1","1","1"
"j",630,"j","37","1","1","1"
"j",766,"j","57","1","1","2"
"k",1178,"k","117","1","2","2"
"j",657,"j","58","1","1","2"
"k",691,"k","112","1","2","1"
"k",1748,"k","67","2","2","1"
"j",1160,"j","40","1","1","1"
"",0,"j","50","1","1","2"
"j",1478,"j","26","2","1","2"
"k",785,"k","71","2","2","1"
"k",1145,"k","104","1","2","1"
"j",1574,"j","35","1","1","1"
"k",796,"k","95","2","2","2"
"k",735,"k","105","1","2","1"
"j",1647,"k","98","1","2","1"
"j",1513,"j","42","1","1","1"
"j",750,"j","38","1","1","1"
"k",833,"k","73","2","2","1"
"j",761,"j","53","1","1","2"
"j",762,"j","22","2","1","2"
"j",816,"j","16","2","1","1"
"",0,"k","103","1","2","1"
"k",1255,"k","122","1","2","2"
"k",840,"k","116","1","2","2"
"k",900,"k","70","2","2","1"
"j",981,"j","56","1","1","2"
"k",583,"k","77","2","2","1"
"k",556,"k","82","2","2","2"
"k",1186,"k","102","1","2","1"
"j",816,"j","31","2","1","2"
"j",1088,"j","61","1","1","2"
"j",640,"j","13","2","1","1"
"k",683,"k","66","2","2","1"
"j",651,"j","4","2","1","1"
"k",1057,"k","89","2","2","2"
"k",716,"k","72","2","2","1"
"k",584,"k","68","2","2","1"
"k",1371,"j","49","1","1","2"
"k",1187,"k","81","2","2","2"
"j",1414,"j","46","1","1","1"
"k",1128,"k","96","2","2","2"
"j",984,"j","23","2","1","2"
"j",1463,"k","93","2","2","2"
"k",1613,"k","128","1","2","2"
"k",851,"j","20","2","1","2"
"k",1226,"k","118","1","2","2"
"k",1249,"k","127","1","2","2"
"j",1212,"j","32","2","1","2"
"k",706,"k","76","2","2","1"
"",0,"j","44","1","1","1"
"k",948,"k","111","1","2","1"
"j",1179,"j","36","1","1","1"
"j",1412,"j","52","1","1","2"
"k",792,"k","83","2","2","2"
"k",765,"k","78","2","2","1"
"j",1447,"j","33","1","1","1"
"k",739,"j","3","2","1","1"
"k",900,"k","85","2","2","2"
"j",1472,"j","62","1","1","2"
"k",955,"k","65","2","2","1"
"k",937,"k","99","1","2","1"
"",0,"k","115","1","2","2"
"j",898,"j","9","2","1","1"
"j",775,"j","30","2","1","2"
"k",1795,"k","79","2","2","1"
"j",1106,"j","14","2","1","1"
"k",1313,"k","123","1","2","2"
"j",1693,"j","17","2","1","2"
"j",991,"j","59","1","1","2"
"k",1031,"k","119","1","2","2"
"j",686,"j","60","1","1","2"
"j",1122,"j","2","2","1","1"
"k",1735,"k","97","1","2","1"
"j",1169,"j","29","2","1","2"
"k",778,"k","107","1","2","1"
"j",1588,"j","6","2","1","1"
"k",1186,"k","90","2","2","2"
"j",880,"j","11","2","1","1"
"k",1143,"k","126","1","2","2"
"k",871,"k","100","1","2","1"
"j",992,"j","10","2","1","1"
"k",802,"k","121","1","2","2"
"j",1847,"j","27","2","1","2"
"k",759,"k","101","1","2","1"
"j",1682,"k","114","1","2","2"
"k",1609,"k","86","2","2","2"
"k",809,"k","91","2","2","2"
"",0,"j","54","1","1","2"
"k",703,"k","106","1","2","1"
"k",1144,"k","75","2","2","1"
"j",1196,"j","15","2","1","1"
"k",711,"k","74","2","2","1"
