"k",532,"k","128","1","2","2"
"j",513,"j","13","2","1","1"
"j",582,"j","89","2","2","2"
"j",427,"j","24","2","1","2"
"j",434,"j","2","2","1","1"
"k",408,"k","123","1","2","2"
"j",508,"j","69","2","2","1"
"j",420,"j","91","2","2","2"
"j",447,"j","78","2","2","1"
"k",543,"k","104","1","2","1"
"j",504,"j","32","2","1","2"
"k",634,"k","55","1","1","2"
"k",689,"k","52","1","1","2"
"j",442,"j","10","2","1","1"
"j",468,"j","77","2","2","1"
"j",520,"j","71","2","2","1"
"k",494,"k","58","1","1","2"
"j",545,"j","25","2","1","2"
"k",618,"k","101","1","2","1"
"k",494,"k","44","1","1","1"
"j",484,"j","3","2","1","1"
"j",442,"j","11","2","1","1"
"k",504,"k","111","1","2","1"
"j",558,"j","74","2","2","1"
"k",580,"k","41","1","1","1"
"j",639,"k","126","1","2","2"
"j",480,"j","16","2","1","1"
"k",508,"k","105","1","2","1"
"k",564,"k","39","1","1","1"
"k",479,"k","53","1","1","2"
"j",608,"j","82","2","2","2"
"k",597,"k","36","1","1","1"
"k",417,"k","127","1","2","2"
"k",702,"k","50","1","1","2"
"j",614,"j","95","2","2","2"
"j",559,"j","5","2","1","1"
"k",814,"j","93","2","2","2"
"j",440,"j","22","2","1","2"
"j",425,"j","12","2","1","1"
"j",524,"j","31","2","1","2"
"k",590,"k","116","1","2","2"
"k",542,"k","33","1","1","1"
"j",565,"j","85","2","2","2"
"k",518,"k","97","1","2","1"
"k",403,"k","56","1","1","2"
"j",641,"j","67","2","2","1"
"k",554,"k","48","1","1","1"
"k",557,"k","57","1","1","2"
"j",531,"j","80","2","2","1"
"k",487,"k","125","1","2","2"
"j",489,"j","30","2","1","2"
"j",400,"j","23","2","1","2"
"j",476,"j","72","2","2","1"
"j",413,"j","73","2","2","1"
"k",471,"k","43","1","1","1"
"k",519,"k","120","1","2","2"
"j",491,"j","21","2","1","2"
"k",533,"k","124","1","2","2"
"k",504,"k","59","1","1","2"
"j",575,"j","92","2","2","2"
"k",499,"k","42","1","1","1"
"k",639,"k","99","1","2","1"
"j",609,"j","81","2","2","2"
"k",677,"k","46","1","1","1"
"k",606,"k","122","1","2","2"
"j",536,"j","66","2","2","1"
"k",551,"k","47","1","1","1"
"j",626,"j","75","2","2","1"
"j",593,"j","15","2","1","1"
"k",605,"k","35","1","1","1"
"j",865,"j","87","2","2","2"
"j",491,"j","84","2","2","2"
"k",585,"k","37","1","1","1"
"k",689,"k","61","1","1","2"
"k",506,"k","119","1","2","2"
"k",666,"k","49","1","1","2"
"j",523,"j","20","2","1","2"
"j",492,"j","79","2","2","1"
"k",678,"k","118","1","2","2"
"k",582,"k","103","1","2","1"
"k",471,"k","110","1","2","1"
"j",584,"j","4","2","1","1"
"j",604,"j","27","2","1","2"
"k",527,"k","112","1","2","1"
"j",541,"k","115","1","2","2"
"k",474,"k","38","1","1","1"
"j",730,"j","96","2","2","2"
"j",704,"j","94","2","2","2"
"k",776,"k","114","1","2","2"
"k",616,"k","63","1","1","2"
"j",559,"j","9","2","1","1"
"j",477,"j","26","2","1","2"
"k",526,"k","106","1","2","1"
"j",635,"j","19","2","1","2"
"k",573,"k","62","1","1","2"
"j",538,"j","8","2","1","1"
"j",563,"j","1","2","1","1"
"j",593,"j","65","2","2","1"
"j",490,"j","83","2","2","2"
"k",539,"k","113","1","2","2"
"k",559,"k","102","1","2","1"
"j",485,"j","7","2","1","1"
"j",526,"j","29","2","1","2"
"k",509,"k","60","1","1","2"
"k",565,"k","51","1","1","2"
"j",583,"j","86","2","2","2"
"k",582,"k","121","1","2","2"
"k",521,"k","107","1","2","1"
"k",454,"k","64","1","1","2"
"j",472,"j","18","2","1","2"
"j",594,"j","70","2","2","1"
"k",643,"k","100","1","2","1"
"j",600,"j","17","2","1","2"
"k",770,"k","45","1","1","1"
"k",433,"k","117","1","2","2"
"j",618,"j","88","2","2","2"
"k",641,"k","54","1","1","2"
"j",548,"j","28","2","1","2"
"k",846,"k","34","1","1","1"
"j",599,"j","90","2","2","2"
"k",479,"k","40","1","1","1"
"j",591,"j","76","2","2","1"
"k",524,"j","68","2","2","1"
"k",429,"k","108","1","2","1"
"k",693,"k","98","1","2","1"
"j",599,"j","6","2","1","1"
"k",595,"k","109","1","2","1"
"j",550,"j","14","2","1","1"
