"k",875,"k","96","2","2","2"
"j",860,"j","26","2","1","2"
"k",788,"k","81","2","2","2"
"j",588,"j","2","2","1","1"
"j",670,"j","29","2","1","2"
"j",574,"j","28","2","1","2"
"k",522,"k","83","2","2","2"
"j",806,"j","45","1","1","1"
"k",753,"k","116","1","2","2"
"k",855,"k","124","1","2","2"
"j",527,"j","40","1","1","1"
"k",629,"k","94","2","2","2"
"k",663,"k","91","2","2","2"
"j",529,"j","35","1","1","1"
"k",512,"k","92","2","2","2"
"j",473,"j","41","1","1","1"
"j",943,"j","47","1","1","1"
"j",730,"j","56","1","1","2"
"k",647,"k","112","1","2","1"
"k",518,"k","103","1","2","1"
"k",571,"k","95","2","2","2"
"k",733,"k","87","2","2","2"
"j",951,"j","37","1","1","1"
"k",641,"k","84","2","2","2"
"k",584,"k","101","1","2","1"
"j",859,"j","24","2","1","2"
"j",697,"j","57","1","1","2"
"j",716,"j","3","2","1","1"
"j",711,"j","59","1","1","2"
"j",679,"j","21","2","1","2"
"j",849,"j","32","2","1","2"
"j",831,"j","53","1","1","2"
"k",684,"k","99","1","2","1"
"k",752,"k","126","1","2","2"
"k",730,"k","89","2","2","2"
"j",544,"j","22","2","1","2"
"j",1091,"j","50","1","1","2"
"j",592,"j","15","2","1","1"
"k",584,"k","75","2","2","1"
"j",672,"j","39","1","1","1"
"k",904,"k","102","1","2","1"
"j",963,"j","20","2","1","2"
"k",648,"k","104","1","2","1"
"k",638,"k","68","2","2","1"
"k",776,"k","77","2","2","1"
"k",542,"k","127","1","2","2"
"j",530,"j","11","2","1","1"
"k",677,"k","78","2","2","1"
"j",848,"j","42","1","1","1"
"j",719,"j","7","2","1","1"
"j",649,"j","31","2","1","2"
"j",562,"j","48","1","1","1"
"j",526,"j","10","2","1","1"
"k",632,"k","88","2","2","2"
"k",608,"k","120","1","2","2"
"j",588,"j","16","2","1","1"
"j",502,"j","8","2","1","1"
"j",507,"j","60","1","1","2"
"k",832,"k","97","1","2","1"
"k",651,"k","98","1","2","1"
"j",614,"j","63","1","1","2"
"k",647,"k","117","1","2","2"
"k",1367,"k","114","1","2","2"
"k",555,"k","113","1","2","2"
"j",624,"j","18","2","1","2"
"k",533,"k","100","1","2","1"
"j",518,"j","36","1","1","1"
"j",567,"j","25","2","1","2"
"j",683,"j","27","2","1","2"
"k",698,"k","118","1","2","2"
"k",547,"k","128","1","2","2"
"j",494,"j","44","1","1","1"
"k",468,"k","93","2","2","2"
"j",518,"j","43","1","1","1"
"j",827,"j","62","1","1","2"
"k",806,"k","72","2","2","1"
"k",586,"k","66","2","2","1"
"j",629,"j","55","1","1","2"
"k",542,"k","121","1","2","2"
"k",614,"k","115","1","2","2"
"k",749,"j","1","2","1","1"
"k",627,"k","90","2","2","2"
"k",550,"k","79","2","2","1"
"k",587,"k","71","2","2","1"
"j",609,"j","12","2","1","1"
"k",757,"k","122","1","2","2"
"k",534,"k","80","2","2","1"
"j",666,"j","64","1","1","2"
"k",634,"k","76","2","2","1"
"k",688,"k","119","1","2","2"
"j",744,"j","54","1","1","2"
"j",702,"j","13","2","1","1"
"j",614,"j","19","2","1","2"
"k",569,"k","108","1","2","1"
"j",729,"j","33","1","1","1"
"k",486,"k","65","2","2","1"
"k",716,"k","82","2","2","2"
"k",532,"k","109","1","2","1"
"k",543,"k","67","2","2","1"
"k",588,"k","110","1","2","1"
"j",676,"j","14","2","1","1"
"j",599,"j","5","2","1","1"
"k",833,"k","123","1","2","2"
"j",488,"j","17","2","1","2"
"k",488,"k","74","2","2","1"
"j",630,"j","46","1","1","1"
"j",524,"j","9","2","1","1"
"j",487,"j","6","2","1","1"
"k",530,"k","70","2","2","1"
"j",691,"j","52","1","1","2"
"j",643,"j","23","2","1","2"
"k",595,"k","73","2","2","1"
"k",559,"k","85","2","2","2"
"k",782,"j","34","1","1","1"
"k",552,"k","105","1","2","1"
"j",664,"j","61","1","1","2"
"k",520,"k","107","1","2","1"
"j",570,"j","51","1","1","2"
"j",622,"j","38","1","1","1"
"j",538,"j","30","2","1","2"
"j",599,"j","4","2","1","1"
"k",785,"k","125","1","2","2"
"j",739,"j","49","1","1","2"
"k",745,"k","111","1","2","1"
"k",630,"k","86","2","2","2"
"k",608,"k","106","1","2","1"
"j",554,"j","58","1","1","2"
"k",619,"k","69","2","2","1"
