"k",799,"k","68","2","2","1"
"k",941,"k","82","2","2","2"
"j",1184,"j","54","1","1","2"
"k",1576,"j","39","1","1","1"
"j",1098,"j","51","1","1","2"
"j",1699,"k","96","2","2","2"
"j",1127,"j","34","1","1","1"
"k",897,"k","94","2","2","2"
"j",949,"j","32","2","1","2"
"k",1201,"k","89","2","2","2"
"j",952,"j","41","1","1","1"
"k",936,"k","81","2","2","2"
"j",956,"j","27","2","1","2"
"j",905,"j","7","2","1","1"
"j",925,"j","42","1","1","1"
"k",924,"k","116","1","2","2"
"k",717,"k","65","2","2","1"
"j",744,"j","47","1","1","1"
"k",951,"k","123","1","2","2"
"j",836,"j","8","2","1","1"
"j",611,"j","26","2","1","2"
"k",876,"k","102","1","2","1"
"k",987,"k","97","1","2","1"
"k",720,"k","84","2","2","2"
"k",884,"k","78","2","2","1"
"j",1079,"j","53","1","1","2"
"j",972,"j","36","1","1","1"
"j",1158,"j","45","1","1","1"
"j",1169,"j","62","1","1","2"
"k",917,"k","112","1","2","1"
"j",1327,"j","50","1","1","2"
"j",880,"j","30","2","1","2"
"k",1098,"k","75","2","2","1"
"k",1027,"k","87","2","2","2"
"j",845,"j","21","2","1","2"
"k",921,"k","80","2","2","1"
"j",890,"j","14","2","1","1"
"j",952,"j","33","1","1","1"
"j",815,"j","10","2","1","1"
"j",738,"j","58","1","1","2"
"k",1034,"k","106","1","2","1"
"k",864,"k","74","2","2","1"
"j",768,"j","12","2","1","1"
"j",1994,"k","109","1","2","1"
"k",763,"k","101","1","2","1"
"j",1029,"j","31","2","1","2"
"j",981,"j","20","2","1","2"
"j",733,"j","40","1","1","1"
"",0,"k","118","1","2","2"
"j",742,"j","16","2","1","1"
"k",890,"k","120","1","2","2"
"j",745,"j","3","2","1","1"
"k",1513,"k","119","1","2","2"
"k",1342,"k","115","1","2","2"
"k",868,"k","92","2","2","2"
"k",888,"k","113","1","2","2"
"j",726,"j","37","1","1","1"
"k",758,"k","90","2","2","2"
"j",970,"j","9","2","1","1"
"j",811,"j","25","2","1","2"
"j",864,"j","6","2","1","1"
"k",1259,"k","125","1","2","2"
"j",1039,"j","35","1","1","1"
"k",1216,"k","99","1","2","1"
"j",880,"j","2","2","1","1"
"k",1502,"k","126","1","2","2"
"j",650,"j","60","1","1","2"
"k",1096,"k","121","1","2","2"
"k",782,"k","93","2","2","2"
"j",642,"j","63","1","1","2"
"j",1651,"j","49","1","1","2"
"j",738,"j","43","1","1","1"
"j",666,"j","64","1","1","2"
"k",1509,"k","104","1","2","1"
"k",769,"k","69","2","2","1"
"j",1001,"j","57","1","1","2"
"j",1322,"j","1","2","1","1"
"k",1096,"k","103","1","2","1"
"k",1078,"k","111","1","2","1"
"j",1045,"j","48","1","1","1"
"k",1531,"k","122","1","2","2"
"k",695,"k","76","2","2","1"
"j",958,"j","38","1","1","1"
"k",835,"k","91","2","2","2"
"j",1026,"j","61","1","1","2"
"k",933,"k","95","2","2","2"
"j",719,"j","4","2","1","1"
"k",605,"k","83","2","2","2"
"k",1318,"k","124","1","2","2"
"k",798,"k","128","1","2","2"
"k",643,"k","70","2","2","1"
"k",673,"k","67","2","2","1"
"j",831,"j","19","2","1","2"
"j",612,"j","44","1","1","1"
"j",1054,"j","52","1","1","2"
"j",652,"j","18","2","1","2"
"k",1163,"k","72","2","2","1"
"k",889,"k","117","1","2","2"
"j",704,"j","5","2","1","1"
"k",579,"k","77","2","2","1"
"j",616,"j","55","1","1","2"
"k",771,"k","71","2","2","1"
"j",730,"j","46","1","1","1"
"j",789,"j","29","2","1","2"
"k",728,"k","110","1","2","1"
"j",556,"j","59","1","1","2"
"j",615,"j","24","2","1","2"
"j",513,"j","22","2","1","2"
"j",579,"j","15","2","1","1"
"k",714,"k","127","1","2","2"
"k",649,"k","85","2","2","2"
"j",599,"k","98","1","2","1"
"k",1142,"k","114","1","2","2"
"k",687,"k","108","1","2","1"
"k",620,"k","66","2","2","1"
"k",654,"k","100","1","2","1"
"j",672,"j","28","2","1","2"
"j",568,"j","13","2","1","1"
"k",860,"k","86","2","2","2"
"k",627,"k","73","2","2","1"
"k",648,"k","88","2","2","2"
"j",886,"j","56","1","1","2"
"k",890,"k","105","1","2","1"
"k",617,"k","79","2","2","1"
"j",594,"j","11","2","1","1"
"j",706,"j","17","2","1","2"
"j",676,"j","23","2","1","2"
"k",1045,"k","107","1","2","1"
