"k",398,"k","12","2","1","1"
"k",414,"k","31","2","1","2"
"j",509,"j","116","1","2","2"
"k",433,"k","18","2","1","2"
"j",514,"j","107","1","2","1"
"k",463,"j","46","1","1","1"
"j",587,"j","50","1","1","2"
"j",410,"j","105","1","2","1"
"k",602,"k","80","2","2","1"
"k",498,"k","8","2","1","1"
"k",458,"k","29","2","1","2"
"j",389,"j","123","1","2","2"
"j",529,"j","34","1","1","1"
"k",465,"k","73","2","2","1"
"k",447,"k","77","2","2","1"
"k",400,"k","11","2","1","1"
"k",475,"k","95","2","2","2"
"k",668,"j","126","1","2","2"
"k",512,"k","21","2","1","2"
"j",641,"j","97","1","2","1"
"j",473,"j","52","1","1","2"
"k",388,"k","65","2","2","1"
"j",518,"j","57","1","1","2"
"k",514,"k","22","2","1","2"
"k",470,"j","112","1","2","1"
"k",489,"k","27","2","1","2"
"j",472,"j","53","1","1","2"
"k",445,"k","4","2","1","1"
"j",520,"j","99","1","2","1"
"k",537,"k","66","2","2","1"
"k",516,"k","1","2","1","1"
"k",413,"k","71","2","2","1"
"j",394,"j","44","1","1","1"
"k",369,"k","30","2","1","2"
"k",390,"k","96","2","2","2"
"j",493,"j","113","1","2","2"
"k",422,"k","88","2","2","2"
"k",569,"k","67","2","2","1"
"k",557,"k","14","2","1","1"
"j",460,"j","121","1","2","2"
"j",374,"j","41","1","1","1"
"j",364,"j","43","1","1","1"
"j",479,"j","127","1","2","2"
"j",409,"j","106","1","2","1"
"k",429,"k","16","2","1","1"
"k",505,"k","23","2","1","2"
"k",448,"k","81","2","2","2"
"j",313,"j","63","1","1","2"
"k",453,"k","15","2","1","1"
"k",438,"k","85","2","2","2"
"k",430,"k","89","2","2","2"
"k",398,"k","82","2","2","2"
"k",468,"k","20","2","1","2"
"k",498,"k","94","2","2","2"
"j",375,"j","128","1","2","2"
"j",469,"j","37","1","1","1"
"j",484,"j","108","1","2","1"
"k",550,"k","90","2","2","2"
"j",535,"j","124","1","2","2"
"k",448,"k","70","2","2","1"
"j",483,"j","55","1","1","2"
"j",546,"j","101","1","2","1"
"k",445,"k","26","2","1","2"
"j",437,"j","115","1","2","2"
"k",458,"k","83","2","2","2"
"j",335,"j","103","1","2","1"
"k",425,"k","69","2","2","1"
"j",393,"j","56","1","1","2"
"j",371,"j","42","1","1","1"
"k",406,"k","74","2","2","1"
"j",479,"j","58","1","1","2"
"k",435,"k","13","2","1","1"
"j",395,"j","110","1","2","1"
"j",473,"j","54","1","1","2"
"k",446,"k","93","2","2","2"
"k",475,"k","9","2","1","1"
"j",416,"k","3","2","1","1"
"j",539,"j","117","1","2","2"
"j",473,"j","120","1","2","2"
"j",643,"j","35","1","1","1"
"k",507,"k","2","2","1","1"
"j",550,"j","114","1","2","2"
"j",456,"j","45","1","1","1"
"k",444,"k","76","2","2","1"
"j",426,"j","48","1","1","1"
"k",563,"k","92","2","2","2"
"j",567,"j","100","1","2","1"
"j",568,"j","118","1","2","2"
"k",985,"k","84","2","2","2"
"j",437,"j","64","1","1","2"
"k",586,"k","19","2","1","2"
"j",386,"j","104","1","2","1"
"k",479,"k","28","2","1","2"
"j",437,"k","32","2","1","2"
"k",537,"k","91","2","2","2"
"j",397,"j","122","1","2","2"
"j",469,"j","102","1","2","1"
"k",565,"k","6","2","1","1"
"j",464,"j","33","1","1","1"
"j",388,"j","59","1","1","2"
"k",497,"k","10","2","1","1"
"k",524,"k","7","2","1","1"
"j",497,"j","61","1","1","2"
"k",504,"k","5","2","1","1"
"j",482,"j","38","1","1","1"
"j",385,"j","40","1","1","1"
"k",458,"k","86","2","2","2"
"j",527,"j","98","1","2","1"
"j",381,"j","62","1","1","2"
"j",553,"j","49","1","1","2"
"j",458,"j","60","1","1","2"
"j",439,"j","109","1","2","1"
"j",443,"j","47","1","1","1"
"k",512,"k","68","2","2","1"
"j",385,"j","125","1","2","2"
"j",441,"j","39","1","1","1"
"k",579,"k","25","2","1","2"
"k",562,"k","17","2","1","2"
"j",480,"j","119","1","2","2"
"k",530,"k","75","2","2","1"
"k",512,"k","87","2","2","2"
"j",541,"j","111","1","2","1"
"j",439,"j","51","1","1","2"
"j",430,"j","36","1","1","1"
"k",425,"k","78","2","2","1"
"k",515,"k","72","2","2","1"
"k",463,"k","79","2","2","1"
"k",408,"k","24","2","1","2"
