"j",755,"j","34","1","1","1"
"k",583,"k","22","2","1","2"
"k",493,"k","80","2","2","1"
"j",484,"j","40","1","1","1"
"k",553,"k","93","2","2","2"
"j",738,"j","46","1","1","1"
"k",565,"k","10","2","1","1"
"j",654,"j","61","1","1","2"
"k",657,"k","67","2","2","1"
"j",670,"j","58","1","1","2"
"j",562,"j","62","1","1","2"
"j",608,"j","121","1","2","2"
"j",497,"j","55","1","1","2"
"j",511,"j","112","1","2","1"
"k",636,"k","71","2","2","1"
"j",657,"j","35","1","1","1"
"j",659,"j","64","1","1","2"
"j",526,"j","124","1","2","2"
"j",482,"j","39","1","1","1"
"j",520,"j","50","1","1","2"
"k",778,"k","17","2","1","2"
"k",549,"k","6","2","1","1"
"k",599,"k","85","2","2","2"
"k",747,"k","29","2","1","2"
"k",493,"k","15","2","1","1"
"k",525,"k","5","2","1","1"
"k",512,"k","32","2","1","2"
"j",699,"j","47","1","1","1"
"k",657,"k","89","2","2","2"
"j",679,"j","107","1","2","1"
"j",518,"j","108","1","2","1"
"k",533,"k","78","2","2","1"
"j",634,"j","120","1","2","2"
"k",715,"k","21","2","1","2"
"j",703,"j","114","1","2","2"
"j",641,"j","111","1","2","1"
"k",549,"k","11","2","1","1"
"k",892,"k","20","2","1","2"
"k",554,"k","26","2","1","2"
"j",542,"j","60","1","1","2"
"k",562,"k","91","2","2","2"
"k",560,"k","95","2","2","2"
"k",616,"k","66","2","2","1"
"k",651,"k","9","2","1","1"
"j",611,"j","127","1","2","2"
"j",644,"j","118","1","2","2"
"j",505,"j","56","1","1","2"
"k",536,"k","74","2","2","1"
"j",704,"j","102","1","2","1"
"j",583,"j","125","1","2","2"
"k",613,"k","3","2","1","1"
"j",644,"j","104","1","2","1"
"k",579,"k","92","2","2","2"
"k",657,"k","19","2","1","2"
"k",519,"k","28","2","1","2"
"k",590,"k","30","2","1","2"
"j",701,"j","110","1","2","1"
"j",762,"j","97","1","2","1"
"j",670,"j","116","1","2","2"
"j",532,"j","126","1","2","2"
"k",578,"k","84","2","2","2"
"k",778,"k","24","2","1","2"
"j",730,"j","36","1","1","1"
"k",524,"k","23","2","1","2"
"j",669,"j","109","1","2","1"
"k",593,"k","75","2","2","1"
"k",487,"k","77","2","2","1"
"k",547,"k","79","2","2","1"
"k",617,"k","68","2","2","1"
"k",694,"k","2","2","1","1"
"j",563,"j","101","1","2","1"
"j",467,"j","37","1","1","1"
"j",475,"j","52","1","1","2"
"j",576,"j","49","1","1","2"
"j",495,"j","51","1","1","2"
"k",712,"k","86","2","2","2"
"k",616,"k","13","2","1","1"
"j",553,"j","45","1","1","1"
"k",625,"k","27","2","1","2"
"k",746,"k","1","2","1","1"
"k",544,"k","69","2","2","1"
"j",641,"j","57","1","1","2"
"k",598,"k","31","2","1","2"
"j",720,"j","99","1","2","1"
"k",575,"k","7","2","1","1"
"k",574,"k","18","2","1","2"
"k",576,"k","14","2","1","1"
"k",494,"k","72","2","2","1"
"k",578,"k","73","2","2","1"
"j",624,"j","38","1","1","1"
"j",539,"j","33","1","1","1"
"j",483,"j","105","1","2","1"
"j",515,"j","119","1","2","2"
"j",472,"j","103","1","2","1"
"k",645,"k","96","2","2","2"
"j",483,"j","41","1","1","1"
"k",576,"k","88","2","2","2"
"k",638,"k","90","2","2","2"
"j",536,"j","53","1","1","2"
"j",876,"j","48","1","1","1"
"k",659,"k","8","2","1","1"
"j",816,"j","122","1","2","2"
"j",497,"j","117","1","2","2"
"j",502,"j","106","1","2","1"
"j",501,"j","98","1","2","1"
"k",616,"k","81","2","2","2"
"j",439,"j","44","1","1","1"
"k",515,"k","87","2","2","2"
"k",651,"k","16","2","1","1"
"j",443,"j","123","1","2","2"
"j",602,"j","63","1","1","2"
"j",543,"j","100","1","2","1"
"j",619,"j","128","1","2","2"
"k",642,"k","25","2","1","2"
"j",572,"j","59","1","1","2"
"k",1036,"k","12","2","1","1"
"j",652,"j","115","1","2","2"
"k",449,"k","82","2","2","2"
"k",542,"k","4","2","1","1"
"k",509,"k","83","2","2","2"
"j",770,"j","54","1","1","2"
"k",544,"k","76","2","2","1"
"k",668,"k","65","2","2","1"
"j",578,"j","43","1","1","1"
"k",519,"k","70","2","2","1"
"j",504,"j","42","1","1","1"
"j",610,"j","113","1","2","2"
"k",721,"k","94","2","2","2"
