"j",678,"j","20","2","1","2"
"j",670,"j","68","2","2","1"
"k",578,"k","104","1","2","1"
"j",434,"j","79","2","2","1"
"j",542,"j","6","2","1","1"
"k",437,"k","113","1","2","2"
"k",959,"k","128","1","2","2"
"k",605,"k","54","1","1","2"
"j",528,"j","71","2","2","1"
"j",518,"j","15","2","1","1"
"j",617,"j","73","2","2","1"
"j",570,"j","96","2","2","2"
"k",595,"k","126","1","2","2"
"j",642,"j","88","2","2","2"
"k",754,"k","36","1","1","1"
"j",801,"j","93","2","2","2"
"j",601,"j","90","2","2","2"
"j",528,"j","72","2","2","1"
"k",426,"k","47","1","1","1"
"k",601,"k","122","1","2","2"
"k",442,"k","43","1","1","1"
"k",521,"k","39","1","1","1"
"k",552,"k","111","1","2","1"
"j",523,"j","74","2","2","1"
"j",571,"j","17","2","1","2"
"j",484,"j","5","2","1","1"
"k",484,"k","106","1","2","1"
"j",592,"j","30","2","1","2"
"k",455,"k","57","1","1","2"
"k",472,"k","48","1","1","1"
"j",652,"k","118","1","2","2"
"j",667,"j","66","2","2","1"
"j",840,"j","28","2","1","2"
"j",535,"j","12","2","1","1"
"k",625,"k","45","1","1","1"
"j",771,"j","19","2","1","2"
"k",529,"k","124","1","2","2"
"j",525,"j","2","2","1","1"
"k",931,"k","62","1","1","2"
"j",833,"j","75","2","2","1"
"k",778,"k","107","1","2","1"
"k",603,"k","51","1","1","2"
"j",579,"j","85","2","2","2"
"j",807,"j","76","2","2","1"
"j",1471,"j","1","2","1","1"
"j",731,"j","32","2","1","2"
"j",593,"j","69","2","2","1"
"j",627,"j","16","2","1","1"
"j",619,"j","65","2","2","1"
"k",748,"k","56","1","1","2"
"j",678,"j","70","2","2","1"
"k",672,"k","108","1","2","1"
"j",856,"j","22","2","1","2"
"j",593,"j","10","2","1","1"
"k",539,"k","41","1","1","1"
"k",631,"k","50","1","1","2"
"k",648,"k","38","1","1","1"
"k",650,"k","37","1","1","1"
"j",610,"j","81","2","2","2"
"k",500,"k","112","1","2","1"
"j",827,"j","95","2","2","2"
"k",543,"k","120","1","2","2"
"k",621,"k","34","1","1","1"
"j",645,"j","18","2","1","2"
"j",781,"j","8","2","1","1"
"k",526,"k","101","1","2","1"
"k",682,"k","61","1","1","2"
"k",566,"k","40","1","1","1"
"k",592,"k","58","1","1","2"
"j",769,"j","87","2","2","2"
"k",467,"k","63","1","1","2"
"k",1139,"k","52","1","1","2"
"k",577,"k","59","1","1","2"
"k",854,"k","33","1","1","1"
"j",644,"j","9","2","1","1"
"k",623,"k","123","1","2","2"
"k",602,"k","97","1","2","1"
"j",638,"j","3","2","1","1"
"j",807,"j","31","2","1","2"
"j",689,"j","29","2","1","2"
"k",810,"k","99","1","2","1"
"j",1020,"j","7","2","1","1"
"j",891,"j","89","2","2","2"
"k",516,"k","103","1","2","1"
"j",548,"j","78","2","2","1"
"k",689,"k","119","1","2","2"
"j",610,"j","26","2","1","2"
"k",581,"k","102","1","2","1"
"j",682,"j","27","2","1","2"
"k",663,"k","44","1","1","1"
"j",565,"j","14","2","1","1"
"k",725,"k","64","1","1","2"
"k",568,"k","100","1","2","1"
"k",551,"k","42","1","1","1"
"j",616,"j","25","2","1","2"
"j",877,"j","83","2","2","2"
"k",767,"k","35","1","1","1"
"k",647,"k","125","1","2","2"
"k",439,"k","105","1","2","1"
"j",704,"j","94","2","2","2"
"k",607,"k","49","1","1","2"
"k",524,"k","109","1","2","1"
"j",661,"j","24","2","1","2"
"k",451,"k","121","1","2","2"
"k",568,"k","127","1","2","2"
"k",823,"k","114","1","2","2"
"k",620,"k","46","1","1","1"
"k",555,"k","116","1","2","2"
"j",836,"j","67","2","2","1"
"k",585,"k","115","1","2","2"
"j",658,"j","23","2","1","2"
"j",561,"j","11","2","1","1"
"j",474,"j","84","2","2","2"
"k",587,"k","60","1","1","2"
"j",642,"j","82","2","2","2"
"j",520,"j","4","2","1","1"
"k",601,"k","55","1","1","2"
"k",633,"k","53","1","1","2"
"k",636,"k","98","1","2","1"
"j",1000,"j","86","2","2","2"
"j",533,"j","21","2","1","2"
"k",585,"k","110","1","2","1"
"j",675,"j","77","2","2","1"
"j",977,"j","92","2","2","2"
"j",707,"j","13","2","1","1"
"j",735,"j","91","2","2","2"
"k",625,"k","117","1","2","2"
"j",549,"j","80","2","2","1"
