"k",451,"k","68","2","2","1"
"j",418,"j","35","1","1","1"
"k",401,"k","65","2","2","1"
"k",451,"j","34","1","1","1"
"j",502,"j","55","1","1","2"
"j",485,"j","43","1","1","1"
"k",354,"k","113","1","2","2"
"j",329,"j","44","1","1","1"
"j",504,"j","38","1","1","1"
"k",485,"k","117","1","2","2"
"j",512,"j","28","2","1","2"
"j",571,"j","59","1","1","2"
"j",606,"k","127","1","2","2"
"k",506,"k","79","2","2","1"
"j",500,"k","70","2","2","1"
"j",539,"j","9","2","1","1"
"k",577,"k","95","2","2","2"
"j",530,"k","122","1","2","2"
"k",403,"k","110","1","2","1"
"k",527,"k","77","2","2","1"
"k",490,"k","109","1","2","1"
"j",423,"j","3","2","1","1"
"j",448,"j","60","1","1","2"
"k",461,"k","66","2","2","1"
"k",563,"k","87","2","2","2"
"j",403,"j","5","2","1","1"
"k",501,"k","125","1","2","2"
"j",491,"j","18","2","1","2"
"k",385,"k","116","1","2","2"
"k",381,"k","97","1","2","1"
"j",465,"j","61","1","1","2"
"j",412,"j","52","1","1","2"
"j",528,"j","53","1","1","2"
"k",430,"k","124","1","2","2"
"k",396,"j","17","2","1","2"
"j",402,"j","48","1","1","1"
"k",462,"k","84","2","2","2"
"j",383,"j","14","2","1","1"
"j",365,"j","40","1","1","1"
"k",585,"k","115","1","2","2"
"j",446,"j","12","2","1","1"
"j",389,"j","33","1","1","1"
"j",390,"j","57","1","1","2"
"k",428,"k","128","1","2","2"
"j",421,"j","7","2","1","1"
"k",395,"k","76","2","2","1"
"j",316,"j","8","2","1","1"
"k",311,"k","108","1","2","1"
"k",432,"k","67","2","2","1"
"k",473,"k","121","1","2","2"
"j",353,"j","6","2","1","1"
"k",372,"j","31","2","1","2"
"k",370,"j","58","1","1","2"
"j",549,"j","54","1","1","2"
"j",391,"j","10","2","1","1"
"j",470,"k","88","2","2","2"
"j",476,"j","27","2","1","2"
"k",441,"k","78","2","2","1"
"k",567,"k","89","2","2","2"
"j",640,"j","64","1","1","2"
"j",408,"j","13","2","1","1"
"j",459,"j","20","2","1","2"
"j",603,"j","45","1","1","1"
"k",410,"k","103","1","2","1"
"k",556,"k","94","2","2","2"
"k",500,"k","71","2","2","1"
"j",410,"j","56","1","1","2"
"k",346,"k","99","1","2","1"
"j",408,"k","111","1","2","1"
"k",423,"j","32","2","1","2"
"k",531,"k","85","2","2","2"
"j",537,"j","62","1","1","2"
"j",587,"j","47","1","1","1"
"j",449,"j","15","2","1","1"
"j",437,"j","63","1","1","2"
"k",472,"k","119","1","2","2"
"k",523,"k","73","2","2","1"
"j",430,"j","16","2","1","1"
"k",430,"k","96","2","2","2"
"j",522,"j","29","2","1","2"
"j",414,"j","11","2","1","1"
"j",430,"j","25","2","1","2"
"k",536,"k","81","2","2","2"
"k",465,"k","83","2","2","2"
"j",481,"k","120","1","2","2"
"j",547,"j","23","2","1","2"
"k",506,"j","49","1","1","2"
"j",435,"j","4","2","1","1"
"k",571,"k","126","1","2","2"
"k",509,"k","100","1","2","1"
"j",657,"j","36","1","1","1"
"k",454,"k","80","2","2","1"
"j",579,"j","51","1","1","2"
"j",575,"j","19","2","1","2"
"j",455,"j","37","1","1","1"
"j",448,"j","41","1","1","1"
"k",438,"k","74","2","2","1"
"k",572,"k","105","1","2","1"
"k",458,"k","92","2","2","2"
"j",422,"j","22","2","1","2"
"k",492,"k","90","2","2","2"
"j",341,"k","112","1","2","1"
"j",410,"j","42","1","1","1"
"k",620,"k","72","2","2","1"
"k",491,"k","69","2","2","1"
"j",494,"j","21","2","1","2"
"k",679,"k","98","1","2","1"
"k",399,"j","30","2","1","2"
"k",567,"k","86","2","2","2"
"k",597,"k","104","1","2","1"
"k",764,"k","82","2","2","2"
"j",668,"k","114","1","2","2"
"k",583,"k","101","1","2","1"
"k",542,"k","75","2","2","1"
"k",571,"k","102","1","2","1"
"j",429,"j","2","2","1","1"
"k",507,"k","106","1","2","1"
"j",504,"j","1","2","1","1"
"k",446,"k","123","1","2","2"
"j",690,"j","26","2","1","2"
"k",435,"k","93","2","2","2"
"j",439,"j","46","1","1","1"
"k",542,"j","24","2","1","2"
"j",697,"j","39","1","1","1"
"k",455,"k","91","2","2","2"
"k",617,"k","107","1","2","1"
"j",480,"j","50","1","1","2"
"k",418,"k","118","1","2","2"
