"k",513,"k","30","2","1","2"
"k",471,"k","68","2","2","1"
"j",494,"j","106","1","2","1"
"j",729,"j","98","1","2","1"
"j",520,"j","115","1","2","2"
"j",577,"j","126","1","2","2"
"k",736,"k","87","2","2","2"
"k",459,"k","74","2","2","1"
"j",609,"j","102","1","2","1"
"k",543,"k","73","2","2","1"
"k",422,"k","96","2","2","2"
"k",602,"k","8","2","1","1"
"j",426,"j","41","1","1","1"
"j",447,"j","53","1","1","2"
"j",505,"j","44","1","1","1"
"j",413,"j","42","1","1","1"
"k",499,"k","28","2","1","2"
"j",583,"j","36","1","1","1"
"j",440,"j","100","1","2","1"
"k",412,"k","12","2","1","1"
"k",511,"k","23","2","1","2"
"j",467,"j","48","1","1","1"
"k",520,"k","72","2","2","1"
"k",466,"k","91","2","2","2"
"k",547,"k","86","2","2","2"
"j",999,"j","118","1","2","2"
"k",614,"k","83","2","2","2"
"j",526,"j","39","1","1","1"
"k",491,"k","32","2","1","2"
"j",607,"j","103","1","2","1"
"j",433,"j","45","1","1","1"
"k",565,"k","27","2","1","2"
"j",515,"j","123","1","2","2"
"j",566,"j","60","1","1","2"
"k",985,"k","19","2","1","2"
"j",876,"j","63","1","1","2"
"j",844,"j","58","1","1","2"
"j",1072,"j","33","1","1","1"
"k",596,"k","25","2","1","2"
"j",576,"j","64","1","1","2"
"k",666,"k","70","2","2","1"
"k",852,"k","21","2","1","2"
"j",641,"j","104","1","2","1"
"k",713,"k","80","2","2","1"
"j",575,"j","56","1","1","2"
"j",836,"j","127","1","2","2"
"k",746,"k","15","2","1","1"
"k",659,"k","84","2","2","2"
"k",743,"k","75","2","2","1"
"j",734,"j","113","1","2","2"
"j",627,"j","46","1","1","1"
"k",668,"k","20","2","1","2"
"k",634,"k","85","2","2","2"
"j",548,"j","110","1","2","1"
"j",759,"j","99","1","2","1"
"k",959,"k","13","2","1","1"
"j",728,"j","38","1","1","1"
"k",701,"k","3","2","1","1"
"k",540,"k","31","2","1","2"
"k",503,"k","94","2","2","2"
"k",736,"k","4","2","1","1"
"j",713,"j","47","1","1","1"
"j",655,"j","59","1","1","2"
"j",969,"j","35","1","1","1"
"j",802,"j","119","1","2","2"
"k",762,"k","79","2","2","1"
"k",729,"k","26","2","1","2"
"k",800,"k","93","2","2","2"
"k",676,"k","69","2","2","1"
"j",910,"j","61","1","1","2"
"j",603,"j","43","1","1","1"
"j",1160,"j","52","1","1","2"
"k",715,"k","16","2","1","1"
"j",682,"j","50","1","1","2"
"j",777,"j","49","1","1","2"
"k",607,"k","10","2","1","1"
"k",492,"k","24","2","1","2"
"j",714,"j","124","1","2","2"
"k",906,"k","14","2","1","1"
"k",586,"k","82","2","2","2"
"j",592,"j","101","1","2","1"
"k",838,"k","18","2","1","2"
"k",608,"k","92","2","2","2"
"j",607,"j","128","1","2","2"
"j",689,"j","109","1","2","1"
"j",573,"j","105","1","2","1"
"j",526,"j","51","1","1","2"
"k",546,"k","65","2","2","1"
"k",509,"k","11","2","1","1"
"j",538,"j","108","1","2","1"
"j",613,"j","125","1","2","2"
"k",594,"k","77","2","2","1"
"j",566,"j","112","1","2","1"
"k",1125,"k","81","2","2","2"
"k",527,"k","71","2","2","1"
"j",629,"j","107","1","2","1"
"k",663,"k","7","2","1","1"
"j",667,"j","34","1","1","1"
"j",615,"j","116","1","2","2"
"j",853,"j","55","1","1","2"
"k",602,"k","88","2","2","2"
"k",908,"k","66","2","2","1"
"k",708,"k","95","2","2","2"
"k",661,"k","6","2","1","1"
"j",735,"j","114","1","2","2"
"k",925,"k","89","2","2","2"
"k",659,"k","2","2","1","1"
"k",662,"k","76","2","2","1"
"j",662,"j","37","1","1","1"
"k",697,"k","9","2","1","1"
"j",642,"j","120","1","2","2"
"k",773,"k","5","2","1","1"
"k",993,"k","90","2","2","2"
"k",724,"k","78","2","2","1"
"j",697,"j","57","1","1","2"
"k",896,"k","17","2","1","2"
"j",744,"j","97","1","2","1"
"k",1006,"k","29","2","1","2"
"k",831,"k","1","2","1","1"
"j",726,"j","122","1","2","2"
"k",714,"k","67","2","2","1"
"j",712,"j","40","1","1","1"
"j",628,"j","121","1","2","2"
"j",734,"j","54","1","1","2"
"j",769,"j","62","1","1","2"
"j",637,"j","117","1","2","2"
"k",674,"k","22","2","1","2"
"j",676,"j","111","1","2","1"
