"k",1270,"k","125","1","2","2"
"j",1318,"j","7","2","1","1"
"j",904,"j","12","2","1","1"
"k",1577,"k","104","1","2","1"
"k",972,"k","69","2","2","1"
"j",1236,"j","37","1","1","1"
"k",941,"k","100","1","2","1"
"j",812,"j","58","1","1","2"
"k",742,"k","70","2","2","1"
"k",1029,"k","71","2","2","1"
"k",689,"k","77","2","2","1"
"j",612,"j","8","2","1","1"
"k",633,"k","78","2","2","1"
"j",1169,"j","27","2","1","2"
"k",1385,"k","115","1","2","2"
"k",1550,"k","118","1","2","2"
"j",898,"j","35","1","1","1"
"j",797,"j","2","2","1","1"
"k",1763,"k","114","1","2","2"
"k",1047,"k","86","2","2","2"
"k",734,"k","95","2","2","2"
"k",986,"k","106","1","2","1"
"j",783,"j","19","2","1","2"
"k",677,"k","79","2","2","1"
"j",700,"j","29","2","1","2"
"j",674,"j","24","2","1","2"
"k",1278,"k","128","1","2","2"
"k",710,"k","99","1","2","1"
"k",1020,"k","98","1","2","1"
"k",618,"k","108","1","2","1"
"k",920,"k","121","1","2","2"
"k",847,"k","92","2","2","2"
"k",587,"k","74","2","2","1"
"k",597,"k","94","2","2","2"
"k",577,"k","73","2","2","1"
"k",591,"k","68","2","2","1"
"k",688,"k","90","2","2","2"
"j",793,"j","60","1","1","2"
"j",1330,"j","46","1","1","1"
"j",1542,"j","33","1","1","1"
"j",1016,"j","62","1","1","2"
"k",786,"k","65","2","2","1"
"k",623,"k","80","2","2","1"
"j",1047,"j","40","1","1","1"
"j",793,"j","13","2","1","1"
"k",1358,"k","103","1","2","1"
"j",796,"j","57","1","1","2"
"j",675,"j","47","1","1","1"
"k",616,"k","127","1","2","2"
"j",606,"j","11","2","1","1"
"k",1046,"k","97","1","2","1"
"j",692,"j","48","1","1","1"
"j",1054,"j","20","2","1","2"
"j",696,"j","45","1","1","1"
"j",928,"j","51","1","1","2"
"k",652,"k","119","1","2","2"
"j",600,"j","53","1","1","2"
"k",763,"k","88","2","2","2"
"j",786,"j","39","1","1","1"
"k",578,"k","112","1","2","1"
"k",1098,"k","96","2","2","2"
"j",935,"j","1","2","1","1"
"j",1176,"j","21","2","1","2"
"j",956,"j","42","1","1","1"
"j",965,"j","15","2","1","1"
"k",597,"k","66","2","2","1"
"j",946,"j","52","1","1","2"
"k",1062,"k","89","2","2","2"
"j",726,"j","28","2","1","2"
"j",722,"j","18","2","1","2"
"j",1013,"j","63","1","1","2"
"j",622,"j","44","1","1","1"
"j",782,"j","22","2","1","2"
"j",633,"j","23","2","1","2"
"j",886,"j","41","1","1","1"
"k",684,"k","116","1","2","2"
"k",652,"k","109","1","2","1"
"j",1443,"j","4","2","1","1"
"k",614,"k","75","2","2","1"
"k",1482,"k","113","1","2","2"
"j",887,"j","54","1","1","2"
"k",560,"k","120","1","2","2"
"j",642,"j","25","2","1","2"
"j",663,"j","55","1","1","2"
"j",644,"j","59","1","1","2"
"j",661,"j","43","1","1","1"
"k",663,"j","49","1","1","2"
"j",1073,"j","3","2","1","1"
"k",839,"k","87","2","2","2"
"j",785,"j","64","1","1","2"
"k",766,"k","84","2","2","2"
"j",636,"j","9","2","1","1"
"k",574,"k","107","1","2","1"
"j",623,"j","16","2","1","1"
"j",588,"j","17","2","1","2"
"k",505,"k","82","2","2","2"
"j",1149,"j","34","1","1","1"
"j",731,"k","124","1","2","2"
"j",1247,"j","61","1","1","2"
"j",768,"j","6","2","1","1"
"k",911,"k","102","1","2","1"
"j",1251,"j","36","1","1","1"
"k",863,"k","81","2","2","2"
"k",787,"k","122","1","2","2"
"j",1936,"j","32","2","1","2"
"k",833,"k","72","2","2","1"
"k",965,"k","93","2","2","2"
"j",1532,"j","14","2","1","1"
"j",1371,"j","50","1","1","2"
"j",767,"j","30","2","1","2"
"k",618,"k","85","2","2","2"
"k",1117,"k","111","1","2","1"
"k",733,"k","83","2","2","2"
"j",607,"j","56","1","1","2"
"j",907,"j","31","2","1","2"
"k",681,"k","91","2","2","2"
"j",816,"j","38","1","1","1"
"j",685,"j","26","2","1","2"
"k",692,"k","117","1","2","2"
"j",690,"j","5","2","1","1"
"k",584,"k","105","1","2","1"
"k",768,"k","67","2","2","1"
"k",719,"k","126","1","2","2"
"k",622,"k","76","2","2","1"
"k",540,"k","123","1","2","2"
"k",1066,"k","110","1","2","1"
"k",721,"k","101","1","2","1"
"j",697,"j","10","2","1","1"
