"k",632,"k","69","2","2","1"
"j",743,"j","111","1","2","1"
"j",671,"j","63","1","1","2"
"k",703,"k","90","2","2","2"
"k",602,"k","87","2","2","2"
"k",508,"k","24","2","1","2"
"k",577,"k","23","2","1","2"
"j",707,"j","115","1","2","2"
"k",630,"k","16","2","1","1"
"k",634,"k","8","2","1","1"
"j",650,"j","38","1","1","1"
"j",756,"j","34","1","1","1"
"j",1058,"j","52","1","1","2"
"j",769,"j","36","1","1","1"
"j",557,"j","35","1","1","1"
"j",664,"j","118","1","2","2"
"j",609,"j","48","1","1","1"
"j",674,"j","33","1","1","1"
"k",725,"k","32","2","1","2"
"k",723,"k","94","2","2","2"
"j",506,"j","40","1","1","1"
"k",516,"k","78","2","2","1"
"k",689,"k","74","2","2","1"
"k",610,"k","72","2","2","1"
"k",652,"k","7","2","1","1"
"k",656,"k","83","2","2","2"
"k",591,"k","4","2","1","1"
"k",572,"k","65","2","2","1"
"k",520,"k","84","2","2","2"
"j",684,"j","113","1","2","2"
"j",603,"j","53","1","1","2"
"k",671,"k","81","2","2","2"
"k",926,"k","67","2","2","1"
"k",794,"k","25","2","1","2"
"j",991,"j","97","1","2","1"
"j",514,"j","121","1","2","2"
"j",743,"j","103","1","2","1"
"k",744,"k","73","2","2","1"
"k",624,"k","18","2","1","2"
"k",516,"k","11","2","1","1"
"k",577,"k","2","2","1","1"
"j",619,"j","62","1","1","2"
"k",621,"k","5","2","1","1"
"k",709,"k","19","2","1","2"
"k",768,"k","14","2","1","1"
"k",582,"k","95","2","2","2"
"k",736,"k","93","2","2","2"
"j",913,"j","102","1","2","1"
"j",700,"j","120","1","2","2"
"k",656,"k","85","2","2","2"
"j",576,"j","128","1","2","2"
"k",659,"k","70","2","2","1"
"j",729,"j","50","1","1","2"
"j",640,"j","119","1","2","2"
"j",534,"j","64","1","1","2"
"k",546,"k","68","2","2","1"
"j",564,"j","43","1","1","1"
"k",640,"k","13","2","1","1"
"j",546,"j","37","1","1","1"
"k",510,"k","92","2","2","2"
"j",487,"j","47","1","1","1"
"k",556,"k","17","2","1","2"
"k",615,"k","10","2","1","1"
"k",516,"k","12","2","1","1"
"k",796,"k","89","2","2","2"
"j",603,"j","125","1","2","2"
"j",798,"j","49","1","1","2"
"j",810,"j","117","1","2","2"
"j",601,"j","109","1","2","1"
"k",710,"k","77","2","2","1"
"k",672,"k","96","2","2","2"
"j",580,"j","44","1","1","1"
"j",558,"j","107","1","2","1"
"k",607,"k","3","2","1","1"
"k",742,"k","20","2","1","2"
"k",715,"k","88","2","2","2"
"k",652,"k","31","2","1","2"
"k",668,"k","79","2","2","1"
"j",795,"j","57","1","1","2"
"j",571,"j","55","1","1","2"
"j",571,"j","122","1","2","2"
"j",551,"j","51","1","1","2"
"k",769,"k","29","2","1","2"
"j",700,"j","100","1","2","1"
"k",747,"k","15","2","1","1"
"j",577,"j","108","1","2","1"
"k",1059,"k","1","2","1","1"
"j",713,"j","45","1","1","1"
"j",656,"j","116","1","2","2"
"j",492,"j","105","1","2","1"
"j",586,"j","99","1","2","1"
"j",524,"j","112","1","2","1"
"k",605,"k","71","2","2","1"
"j",566,"j","41","1","1","1"
"k",599,"k","86","2","2","2"
"j",470,"j","104","1","2","1"
"j",519,"j","123","1","2","2"
"k",692,"k","9","2","1","1"
"k",743,"k","6","2","1","1"
"k",613,"k","82","2","2","2"
"j",546,"j","101","1","2","1"
"j",611,"j","39","1","1","1"
"j",522,"j","127","1","2","2"
"j",479,"j","110","1","2","1"
"k",627,"k","91","2","2","2"
"j",465,"j","56","1","1","2"
"k",545,"k","22","2","1","2"
"k",673,"k","75","2","2","1"
"k",689,"k","27","2","1","2"
"j",589,"j","124","1","2","2"
"k",557,"k","76","2","2","1"
"j",541,"j","42","1","1","1"
"k",541,"k","21","2","1","2"
"j",583,"j","98","1","2","1"
"j",642,"j","46","1","1","1"
"j",524,"j","60","1","1","2"
"k",494,"k","66","2","2","1"
"k",521,"k","80","2","2","1"
"j",769,"j","61","1","1","2"
"k",638,"k","28","2","1","2"
"j",939,"j","114","1","2","2"
"j",611,"j","54","1","1","2"
"j",460,"j","58","1","1","2"
"k",420,"k","30","2","1","2"
"k",640,"k","26","2","1","2"
"j",517,"j","106","1","2","1"
"j",762,"j","126","1","2","2"
"j",534,"j","59","1","1","2"
