"j",765,"j","35","1","1","1"
"k",968,"k","75","2","2","1"
"j",1155,"j","53","1","1","2"
"j",802,"j","56","1","1","2"
"k",586,"k","84","2","2","2"
"k",1062,"k","81","2","2","2"
"j",890,"j","36","1","1","1"
"j",767,"j","6","2","1","1"
"k",689,"k","124","1","2","2"
"k",1138,"j","32","2","1","2"
"k",804,"k","103","1","2","1"
"j",667,"j","45","1","1","1"
"j",744,"j","15","2","1","1"
"k",580,"k","66","2","2","1"
"k",779,"k","86","2","2","2"
"j",1196,"j","13","2","1","1"
"j",1081,"j","39","1","1","1"
"j",1088,"j","5","2","1","1"
"j",587,"j","16","2","1","1"
"k",774,"k","115","1","2","2"
"k",595,"k","83","2","2","2"
"j",679,"j","7","2","1","1"
"k",511,"k","101","1","2","1"
"k",719,"j","42","1","1","1"
"j",926,"j","27","2","1","2"
"j",613,"j","41","1","1","1"
"j",946,"j","17","2","1","2"
"k",665,"k","96","2","2","2"
"j",661,"j","37","1","1","1"
"k",648,"k","120","1","2","2"
"j",630,"j","10","2","1","1"
"k",640,"k","107","1","2","1"
"k",616,"k","76","2","2","1"
"k",527,"k","109","1","2","1"
"k",800,"k","119","1","2","2"
"j",790,"j","60","1","1","2"
"k",674,"k","128","1","2","2"
"k",784,"k","88","2","2","2"
"k",655,"k","79","2","2","1"
"j",1089,"j","63","1","1","2"
"k",655,"k","93","2","2","2"
"k",880,"k","114","1","2","2"
"k",658,"k","92","2","2","2"
"k",558,"k","69","2","2","1"
"j",711,"j","44","1","1","1"
"k",515,"k","65","2","2","1"
"j",966,"j","8","2","1","1"
"k",699,"k","73","2","2","1"
"j",751,"j","23","2","1","2"
"j",918,"j","26","2","1","2"
"k",1063,"k","72","2","2","1"
"k",634,"k","71","2","2","1"
"j",813,"j","33","1","1","1"
"k",749,"k","94","2","2","2"
"k",907,"k","111","1","2","1"
"k",576,"k","122","1","2","2"
"j",662,"j","30","2","1","2"
"j",1053,"j","18","2","1","2"
"k",542,"k","112","1","2","1"
"k",672,"k","104","1","2","1"
"j",679,"j","38","1","1","1"
"k",1161,"k","126","1","2","2"
"k",601,"k","91","2","2","2"
"j",594,"j","47","1","1","1"
"j",1088,"j","1","2","1","1"
"k",837,"k","102","1","2","1"
"k",693,"k","70","2","2","1"
"j",1062,"j","50","1","1","2"
"k",599,"k","90","2","2","2"
"j",1166,"j","62","1","1","2"
"j",1066,"j","21","2","1","2"
"j",793,"j","2","2","1","1"
"j",1313,"j","51","1","1","2"
"j",984,"j","48","1","1","1"
"j",618,"j","59","1","1","2"
"j",629,"j","40","1","1","1"
"k",758,"k","99","1","2","1"
"j",895,"j","29","2","1","2"
"j",551,"j","3","2","1","1"
"j",915,"j","64","1","1","2"
"k",697,"k","67","2","2","1"
"j",1072,"j","12","2","1","1"
"k",1156,"k","118","1","2","2"
"j",1084,"j","14","2","1","1"
"k",824,"k","127","1","2","2"
"j",1550,"j","19","2","1","2"
"j",1271,"j","34","1","1","1"
"j",1118,"j","49","1","1","2"
"k",718,"k","80","2","2","1"
"k",748,"k","108","1","2","1"
"j",1077,"j","54","1","1","2"
"k",649,"k","77","2","2","1"
"k",1453,"k","113","1","2","2"
"k",576,"k","105","1","2","1"
"j",776,"j","58","1","1","2"
"j",745,"j","57","1","1","2"
"k",765,"k","89","2","2","2"
"k",665,"k","121","1","2","2"
"j",1093,"k","98","1","2","1"
"j",1305,"k","116","1","2","2"
"k",776,"k","78","2","2","1"
"k",629,"k","100","1","2","1"
"k",672,"k","95","2","2","2"
"j",898,"j","52","1","1","2"
"j",778,"j","31","2","1","2"
"k",597,"k","123","1","2","2"
"j",992,"j","55","1","1","2"
"j",894,"j","61","1","1","2"
"j",688,"j","46","1","1","1"
"j",847,"j","28","2","1","2"
"k",802,"k","117","1","2","2"
"j",877,"j","24","2","1","2"
"j",611,"j","11","2","1","1"
"k",687,"k","106","1","2","1"
"j",1262,"j","20","2","1","2"
"k",750,"k","97","1","2","1"
"k",586,"k","85","2","2","2"
"k",475,"k","74","2","2","1"
"j",567,"j","25","2","1","2"
"k",622,"k","87","2","2","2"
"j",504,"j","22","2","1","2"
"k",554,"k","68","2","2","1"
"k",493,"j","43","1","1","1"
"j",890,"j","9","2","1","1"
"k",619,"k","82","2","2","2"
"j",573,"j","4","2","1","1"
"j",724,"k","125","1","2","2"
"k",910,"k","110","1","2","1"
